customer_id,signup_date,region,plan,contract_type,monthly_fee_,tenure_months,payment_method,products_held,usage_gbmo,support_contacts_6m,complaints_raised,payment_failures_12m,nps_score_010,acquisition_channel,age_band,gender,paperless_billing,auto_renewal,churn_prob_score,churned_1yes,churn_date,churn_reason,high_risk_flag,revenue_per_product,tenure_band,predicted_churn_prob,predicted_churn
UK00744,2020-07-04 00:00:00.000000,North West,Premium,2-Year,39.99,68,Direct Debit,5,5.1,0,0,0,6,Online,18-24,F,No,No,0.02,0,,,0,7.998,37m+,0.018783279,0
UK00745,2022-12-28 00:00:00.000000,North East,Enterprise,Month-to-Month,79.99,18,Credit Card,5,46.6,0,0,0,4,Referral,25-34,M,Yes,Yes,0.11,0,,,0,15.998,13-24m,0.061269026,0
UK00746,2020-05-03 00:00:00.000000,East of England,Standard,Month-to-Month,19.99,51,Credit Card,1,9.8,0,1,0,1,Referral,25-34,M,No,Yes,0.51,1,2024-09-12 00:00:00.000000,Competitor offer,1,19.99,37m+,0.8343441,1
UK00747,2020-05-10 00:00:00.000000,London,Basic,1-Year,9.99,71,Bank Transfer,1,3.4,0,0,0,7,Online,25-34,F,No,No,0.22,0,,,0,9.99,37m+,0.16740628,0
UK00748,2020-11-10 00:00:00.000000,North West,Premium,Month-to-Month,39.99,56,Direct Debit,4,38.5,0,1,2,6,Referral,25-34,F,No,No,0.29,0,,,0,9.9975,37m+,0.2789228,0
UK00749,2020-05-04 00:00:00.000000,London,Premium,Month-to-Month,39.99,67,Credit Card,4,34.0,2,0,0,9,Online,35-44,F,No,No,0.05,0,,,0,9.9975,37m+,0.08334642,0
UK00750,2021-02-11 00:00:00.000000,North East,Standard,1-Year,19.99,61,Credit Card,5,2.0,2,2,0,6,Online,45-54,Prefer not to say,Yes,No,0.38,0,,,0,3.9979999999999998,37m+,0.096573725,0
UK00751,2020-09-03 00:00:00.000000,North East,Enterprise,Month-to-Month,79.99,66,Direct Debit,3,81.1,4,0,0,10,Online,45-54,F,Yes,Yes,0.07,0,,,0,26.66333333333333,37m+,0.25361627,0
UK00752,2022-05-05 00:00:00.000000,London,Premium,1-Year,39.99,47,Direct Debit,2,84.5,3,0,0,7,Online,25-34,F,No,Yes,0.12,0,,,0,19.995,37m+,0.10846468,0
UK00753,2021-05-14 00:00:00.000000,North West,Premium,1-Year,39.99,51,PayPal,5,55.4,1,0,0,5,Partner,18-24,M,No,No,0.02,0,,,0,7.998,37m+,0.010178595,0
UK00754,2020-12-01 00:00:00.000000,East Midlands,Enterprise,1-Year,79.99,36,Direct Debit,3,133.5,0,0,3,7,Online,25-34,M,No,Yes,0.14,1,2023-08-30 00:00:00.000000,Poor service quality,0,26.66333333333333,25-36m,0.46853027,0
UK00755,2024-05-06 00:00:00.000000,South East,Standard,2-Year,19.99,13,Credit Card,2,24.6,0,1,0,8,In-Store,25-34,F,No,No,0.02,0,,,0,9.995,13-24m,0.0875231,0
UK00756,2020-07-26 00:00:00.000000,Yorkshire,Basic,2-Year,9.99,41,Direct Debit,4,5.7,0,0,2,4,Phone,65+,F,Yes,Yes,0.06,0,,,0,2.4975,37m+,0.1638705,0
UK00757,2022-06-24 00:00:00.000000,South East,Standard,2-Year,19.99,22,Direct Debit,3,4.9,0,0,0,10,Online,55-64,M,No,No,0.02,0,,,0,6.663333333333333,13-24m,0.046872303,0
UK00758,2021-10-12 00:00:00.000000,South West,Premium,Month-to-Month,39.99,49,Credit Card,2,30.4,3,0,1,9,Online,35-44,M,No,Yes,0.21,0,,,0,19.995,37m+,0.12283188,0
UK00759,2021-12-29 00:00:00.000000,East Midlands,Premium,Month-to-Month,39.99,49,PayPal,2,40.9,1,0,0,6,Partner,45-54,F,Yes,No,0.19,0,,,0,19.995,37m+,0.14651595,0
UK00760,2020-12-14 00:00:00.000000,Yorkshire,Basic,Month-to-Month,9.99,47,Credit Card,4,4.1,4,0,0,7,Partner,25-34,M,Yes,Yes,0.47,0,,,0,2.4975,37m+,0.21847965,0
UK00761,2021-02-23 00:00:00.000000,North West,Enterprise,Month-to-Month,79.99,30,Credit Card,1,74.5,2,0,0,10,Referral,25-34,F,Yes,No,0.13,0,,,0,79.99,25-36m,0.13163792,0
UK00762,2021-04-02 00:00:00.000000,South East,Standard,1-Year,19.99,12,Credit Card,2,11.3,0,0,0,8,Referral,25-34,F,Yes,Yes,0.02,0,,,0,9.995,7-12m,0.15446578,0
UK00763,2020-09-10 00:00:00.000000,Yorkshire,Premium,1-Year,39.99,60,Direct Debit,2,89.2,0,2,0,6,Online,35-44,M,Yes,Yes,0.2,1,2022-03-04 00:00:00.000000,Moved abroad,0,19.995,37m+,0.48910496,0
UK00764,2020-10-06 00:00:00.000000,East Midlands,Basic,1-Year,9.99,48,Direct Debit,2,3.2,1,1,0,5,Referral,18-24,M,Yes,No,0.34,0,,,0,4.995,37m+,0.24903439,0
UK00765,2021-06-12 00:00:00.000000,West Midlands,Premium,1-Year,39.99,51,PayPal,5,51.7,1,0,0,8,In-Store,35-44,F,No,Yes,0.02,0,,,0,7.998,37m+,0.011802616,0
UK00766,2021-09-04 00:00:00.000000,East Midlands,Basic,2-Year,9.99,48,Credit Card,4,1.1,1,0,0,3,Online,35-44,F,Yes,No,0.3,0,,,0,2.4975,37m+,0.12346485,0
UK00767,2020-11-19 00:00:00.000000,East of England,Premium,Month-to-Month,39.99,39,Direct Debit,2,40.0,4,0,0,3,In-Store,18-24,Prefer not to say,Yes,No,0.53,1,2024-12-26 00:00:00.000000,Competitor offer,0,19.995,37m+,0.42537984,0
UK00768,2021-07-01 00:00:00.000000,East Midlands,Standard,Month-to-Month,19.99,56,Direct Debit,5,6.4,1,0,3,5,Online,25-34,F,Yes,Yes,0.37,0,,,0,3.9979999999999998,37m+,0.11896478,0
UK00769,2022-02-21 00:00:00.000000,West Midlands,Basic,Month-to-Month,9.99,35,Credit Card,5,1.9,1,0,0,7,Online,35-44,M,No,No,0.43,0,,,0,1.998,25-36m,0.12587515,0
UK00770,2020-05-04 00:00:00.000000,West Midlands,Standard,1-Year,19.99,71,Direct Debit,1,8.4,5,0,1,7,In-Store,45-54,M,Yes,Yes,0.32,1,2024-09-12 00:00:00.000000,Poor service quality,0,19.99,37m+,0.68949336,1
UK00771,2022-09-03 00:00:00.000000,London,Basic,2-Year,9.99,2,Credit Card,5,1.3,0,1,1,4,Online,55-64,M,No,Yes,0.51,1,2026-02-02 00:00:00.000000,Payment issues,0,1.998,0-6m,0.67739785,1
UK00772,2021-02-03 00:00:00.000000,London,Standard,2-Year,19.99,59,Direct Debit,3,15.4,3,2,0,6,Partner,45-54,F,No,Yes,0.2,0,,,0,6.663333333333333,37m+,0.058544938,0
UK00773,2023-02-09 00:00:00.000000,East Midlands,Premium,2-Year,39.99,36,Bank Transfer,2,32.3,0,0,0,9,Partner,18-24,F,No,Yes,0.02,0,,,0,19.995,25-36m,0.024194958,0
UK00774,2022-08-17 00:00:00.000000,South West,Standard,2-Year,19.99,29,Direct Debit,2,18.3,4,1,0,5,In-Store,35-44,M,Yes,No,0.26,0,,,0,9.995,25-36m,0.13674308,0
UK00775,2023-01-15 00:00:00.000000,East of England,Premium,Month-to-Month,39.99,8,PayPal,2,31.7,1,3,0,9,In-Store,65+,F,No,No,0.47,0,,,0,19.995,7-12m,0.38863757,0
UK00776,2020-05-11 00:00:00.000000,East Midlands,Basic,Month-to-Month,9.99,22,Credit Card,5,3.9,1,0,0,8,In-Store,55-64,F,Yes,Yes,0.31,1,2024-11-30 00:00:00.000000,Price too high,0,1.998,13-24m,0.37893397,0
UK00777,2022-01-13 00:00:00.000000,South West,Basic,1-Year,9.99,46,Credit Card,2,0.1,3,0,0,2,Partner,55-64,F,No,Yes,0.56,1,2024-01-30 00:00:00.000000,Competitor offer,0,4.995,37m+,0.7781467,1
UK00778,2023-02-04 00:00:00.000000,South West,Standard,Month-to-Month,19.99,37,Direct Debit,3,3.1,0,1,0,7,Phone,18-24,F,Yes,No,0.33,0,,,0,6.663333333333333,37m+,0.36507893,0
UK00779,2020-12-26 00:00:00.000000,Yorkshire,Standard,1-Year,19.99,38,Direct Debit,4,10.1,3,0,3,9,Phone,18-24,M,Yes,Yes,0.18,1,2025-08-15 00:00:00.000000,Price too high,0,4.9975,37m+,0.6720864,1
UK00780,2022-03-12 00:00:00.000000,South East,Premium,1-Year,39.99,43,Direct Debit,4,63.6,1,0,0,8,Phone,65+,M,No,Yes,0.02,0,,,0,9.9975,37m+,0.012660562,0
UK00781,2025-02-23 00:00:00.000000,South East,Standard,Month-to-Month,19.99,7,Credit Card,3,22.3,1,1,0,9,Online,35-44,Prefer not to say,No,No,0.35,0,,,0,6.663333333333333,7-12m,0.2704232,0
UK00782,2021-02-21 00:00:00.000000,South West,Premium,Month-to-Month,39.99,24,Credit Card,3,36.8,1,0,3,9,Online,35-44,F,No,Yes,0.27,0,,,0,13.33,13-24m,0.26218864,0
UK00783,2020-09-22 00:00:00.000000,East of England,Standard,1-Year,19.99,47,Credit Card,3,16.0,1,0,1,9,Phone,45-54,F,No,Yes,0.02,0,,,0,6.663333333333333,37m+,0.07436611,0
UK00784,2020-10-11 00:00:00.000000,East of England,Enterprise,2-Year,79.99,59,Credit Card,3,112.3,1,1,0,8,Phone,65+,M,No,No,0.02,0,,,0,26.66333333333333,37m+,0.09511973,0
UK00785,2021-01-09 00:00:00.000000,South East,Standard,2-Year,19.99,41,Credit Card,3,13.7,1,1,0,5,Online,25-34,M,No,Yes,0.02,0,,,0,6.663333333333333,37m+,0.014002791,0
UK00786,2022-01-11 00:00:00.000000,Scotland,Standard,1-Year,19.99,36,PayPal,4,24.9,0,1,1,10,Phone,35-44,F,No,Yes,0.1,0,,,0,4.9975,25-36m,0.19249104,0
UK00787,2020-09-03 00:00:00.000000,North West,Enterprise,Month-to-Month,79.99,43,Bank Transfer,1,131.6,2,0,0,8,Phone,25-34,M,No,No,0.05,0,,,0,79.99,37m+,0.12470728,0
UK00788,2020-07-11 00:00:00.000000,West Midlands,Standard,Month-to-Month,19.99,47,Bank Transfer,3,11.6,5,1,0,10,Referral,55-64,M,Yes,Yes,0.31,0,,,0,6.663333333333333,37m+,0.35948256,0
UK00789,2023-10-04 00:00:00.000000,Scotland,Premium,Month-to-Month,39.99,23,Credit Card,1,19.3,1,1,0,7,Online,55-64,M,No,Yes,0.35,0,,,0,39.99,13-24m,0.27976725,0
UK00790,2022-12-30 00:00:00.000000,London,Basic,2-Year,9.99,12,Bank Transfer,3,2.9,0,1,0,4,Referral,35-44,M,No,No,0.2,1,2025-12-16 00:00:00.000000,No longer needed,0,3.33,7-12m,0.47812906,0
UK00791,2021-02-03 00:00:00.000000,London,Standard,2-Year,19.99,62,PayPal,1,21.6,5,1,1,8,Online,45-54,M,Yes,Yes,0.16,0,,,0,19.99,37m+,0.14305186,0
UK00792,2020-07-31 00:00:00.000000,South East,Basic,1-Year,9.99,48,Direct Debit,1,1.9,5,1,0,6,Phone,25-34,M,No,No,0.5,1,2022-06-19 00:00:00.000000,No longer needed,0,9.99,37m+,0.765563,1
UK00793,2020-06-11 00:00:00.000000,South East,Standard,2-Year,19.99,69,Bank Transfer,1,15.0,0,0,2,5,Online,55-64,Prefer not to say,No,Yes,0.06,0,,,0,19.99,37m+,0.033560563,0
UK00794,2025-02-01 00:00:00.000000,North West,Premium,2-Year,39.99,4,Credit Card,1,58.2,3,2,0,6,Online,65+,F,No,Yes,0.53,1,2025-12-21 00:00:00.000000,Competitor offer,0,39.99,0-6m,0.6701239,1
UK00795,2021-11-04 00:00:00.000000,London,Basic,2-Year,9.99,40,Credit Card,5,5.8,4,0,0,7,Phone,25-34,F,Yes,No,0.1,0,,,0,1.998,37m+,0.0849396,0
UK00796,2022-12-26 00:00:00.000000,East Midlands,Standard,1-Year,19.99,35,Credit Card,1,7.2,4,0,0,3,Referral,35-44,M,Yes,Yes,0.52,1,2024-04-17 00:00:00.000000,Price too high,0,19.99,25-36m,0.6303835,1
UK00797,2021-08-25 00:00:00.000000,West Midlands,Enterprise,1-Year,79.99,14,Bank Transfer,2,159.8,2,0,1,0,Online,35-44,M,Yes,No,0.38,0,,,0,39.995,13-24m,0.13683659,0
UK00798,2021-12-07 00:00:00.000000,London,Basic,Month-to-Month,9.99,50,Credit Card,3,1.0,0,3,0,7,Online,55-64,M,No,No,0.51,0,,,0,3.33,37m+,0.34702227,0
UK00799,2020-06-04 00:00:00.000000,Wales,Standard,1-Year,19.99,52,Credit Card,2,16.4,1,1,0,8,Online,18-24,M,No,Yes,0.06,0,,,0,9.995,37m+,0.08797814,0
UK00800,2021-12-17 00:00:00.000000,London,Basic,1-Year,9.99,1,Direct Debit,1,2.8,1,0,0,8,Referral,55-64,M,No,No,0.47,0,,,0,9.99,0-6m,0.7593172,1
UK00801,2021-11-05 00:00:00.000000,North West,Premium,2-Year,39.99,26,Direct Debit,4,31.3,1,1,1,3,Online,35-44,M,Yes,No,0.3,0,,,1,9.9975,25-36m,0.24944067,0
UK00802,2020-09-04 00:00:00.000000,London,Basic,Month-to-Month,9.99,37,Direct Debit,4,1.5,2,0,1,5,Online,45-54,M,No,No,0.45,0,,,0,2.4975,37m+,0.18511608,0
UK00803,2020-07-07 00:00:00.000000,Yorkshire,Basic,2-Year,9.99,57,Credit Card,2,1.0,2,0,3,0,Phone,35-44,F,No,No,0.58,0,,,0,4.995,37m+,0.6058656,1
UK00804,2023-10-02 00:00:00.000000,Yorkshire,Basic,Month-to-Month,9.99,14,Direct Debit,2,2.3,2,1,0,5,Partner,65+,F,Yes,Yes,0.61,0,,,0,4.995,13-24m,0.4911175,0
UK00805,2020-05-19 00:00:00.000000,West Midlands,Standard,Month-to-Month,19.99,71,Credit Card,4,12.4,0,0,0,6,Online,35-44,F,No,Yes,0.15,0,,,0,4.9975,37m+,0.041718498,0
UK00806,2021-07-09 00:00:00.000000,North East,Standard,Month-to-Month,19.99,42,Bank Transfer,4,7.5,2,0,0,6,Online,18-24,F,Yes,Yes,0.23,0,,,0,4.9975,37m+,0.087717816,0
UK00807,2020-05-26 00:00:00.000000,North West,Basic,2-Year,9.99,69,Credit Card,5,3.1,1,0,1,2,Phone,25-34,M,No,Yes,0.36,1,2023-03-19 00:00:00.000000,Competitor offer,0,1.998,37m+,0.36210287,0
UK00808,2020-07-17 00:00:00.000000,South East,Basic,1-Year,9.99,69,PayPal,2,3.7,0,1,0,10,Phone,65+,F,Yes,No,0.18,0,,,0,4.995,37m+,0.311291,0
UK00809,2020-11-09 00:00:00.000000,Yorkshire,Basic,2-Year,9.99,30,Bank Transfer,4,2.2,2,2,1,5,Phone,45-54,M,Yes,Yes,0.46,0,,,0,2.4975,25-36m,0.06574782,0
UK00810,2020-12-21 00:00:00.000000,London,Premium,Month-to-Month,39.99,27,Direct Debit,1,40.3,2,0,0,5,Phone,35-44,F,No,No,0.31,1,2024-03-08 00:00:00.000000,Moved abroad,0,39.99,25-36m,0.34792674,0
UK00811,2021-08-06 00:00:00.000000,North West,Basic,Month-to-Month,9.99,22,Direct Debit,4,3.4,0,1,0,7,Online,45-54,F,No,No,0.47,1,2026-01-31 00:00:00.000000,Competitor offer,0,2.4975,13-24m,0.66386557,1
UK00812,2021-05-04 00:00:00.000000,Scotland,Standard,Month-to-Month,19.99,55,PayPal,4,14.4,0,0,0,9,Referral,25-34,M,No,Yes,0.03,0,,,0,4.9975,37m+,0.050401036,0
UK00813,2020-08-10 00:00:00.000000,West Midlands,Basic,Month-to-Month,9.99,7,Direct Debit,1,2.4,1,0,0,8,In-Store,25-34,M,Yes,Yes,0.49,1,2026-01-14 00:00:00.000000,Price too high,0,9.99,7-12m,0.41291255,0
UK00814,2021-02-04 00:00:00.000000,London,Standard,Month-to-Month,19.99,34,PayPal,2,1.3,0,0,1,3,Online,45-54,F,No,Yes,0.67,1,2025-03-18 00:00:00.000000,Competitor offer,0,9.995,25-36m,0.83459604,1
UK00815,2024-05-13 00:00:00.000000,South East,Premium,1-Year,39.99,22,Credit Card,3,50.5,0,1,1,10,Online,45-54,F,Yes,Yes,0.04,0,,,0,13.33,13-24m,0.066311106,0
UK00816,2020-05-07 00:00:00.000000,East of England,Standard,2-Year,19.99,57,Direct Debit,3,2.9,0,0,2,7,Partner,25-34,F,No,No,0.1,0,,,0,6.663333333333333,37m+,0.15734765,0
UK00817,2020-05-18 00:00:00.000000,South West,Basic,1-Year,9.99,70,Direct Debit,1,2.7,0,1,0,7,In-Store,35-44,M,Yes,Yes,0.3,0,,,0,9.99,37m+,0.17140166,0
UK00818,2020-12-21 00:00:00.000000,North West,Premium,Month-to-Month,39.99,44,Direct Debit,3,40.4,1,0,0,8,Referral,35-44,Prefer not to say,No,Yes,0.02,0,,,0,13.33,37m+,0.08210706,0
UK00819,2021-11-16 00:00:00.000000,East of England,Premium,1-Year,39.99,49,Direct Debit,1,7.6,2,0,0,7,Online,65+,F,Yes,Yes,0.08,1,2023-09-14 00:00:00.000000,Moved abroad,0,39.99,37m+,0.38127804,0
UK00820,2021-10-05 00:00:00.000000,South West,Enterprise,2-Year,79.99,33,Bank Transfer,5,183.2,4,1,0,3,Phone,35-44,F,Yes,Yes,0.3,0,,,1,15.998,25-36m,0.13954651,0
UK00821,2023-12-06 00:00:00.000000,Yorkshire,Premium,Month-to-Month,39.99,9,Direct Debit,1,40.9,0,0,0,5,Phone,35-44,M,Yes,No,0.35,0,,,0,39.99,7-12m,0.11484377,0
UK00822,2020-05-31 00:00:00.000000,West Midlands,Basic,Month-to-Month,9.99,68,Bank Transfer,3,1.2,0,2,1,3,Phone,25-34,Prefer not to say,No,No,0.79,0,,,1,3.33,37m+,0.24073568,0
UK00823,2020-10-14 00:00:00.000000,North West,Basic,1-Year,9.99,30,Direct Debit,5,3.3,2,0,2,6,Online,55-64,F,Yes,Yes,0.44,0,,,0,1.998,25-36m,0.12742767,0
UK00824,2020-10-19 00:00:00.000000,Yorkshire,Standard,1-Year,19.99,65,Credit Card,3,11.3,1,3,0,9,Phone,18-24,F,Yes,No,0.12,0,,,0,6.663333333333333,37m+,0.17177436,0
UK00825,2020-08-06 00:00:00.000000,London,Enterprise,Month-to-Month,79.99,46,Credit Card,5,125.8,1,1,0,7,Phone,35-44,M,Yes,Yes,0.15,0,,,0,15.998,37m+,0.136736,0
UK00826,2020-07-04 00:00:00.000000,East Midlands,Basic,1-Year,9.99,26,Direct Debit,3,3.8,5,0,0,3,Partner,55-64,F,No,No,0.66,0,,,0,3.33,25-36m,0.22878273,0
UK00827,2020-05-24 00:00:00.000000,Scotland,Basic,2-Year,9.99,53,Direct Debit,5,5.2,3,0,0,8,Online,35-44,F,Yes,Yes,0.02,0,,,0,1.998,37m+,0.040810794,0
UK00828,2020-04-24 00:00:00.000000,East Midlands,Standard,Month-to-Month,19.99,64,PayPal,5,0.1,0,1,0,5,Phone,35-44,F,No,Yes,0.33,0,,,0,3.9979999999999998,37m+,0.18513426,0
UK00829,2020-06-17 00:00:00.000000,East Midlands,Basic,2-Year,9.99,16,Direct Debit,5,1.6,0,0,0,8,Referral,35-44,M,Yes,Yes,0.02,0,,,0,1.998,13-24m,0.05866898,0
UK00830,2021-05-03 00:00:00.000000,London,Standard,Month-to-Month,19.99,58,Credit Card,1,16.1,0,2,0,6,In-Store,35-44,F,No,Yes,0.41,0,,,0,19.99,37m+,0.14277244,0
UK00831,2020-06-06 00:00:00.000000,Yorkshire,Standard,Month-to-Month,19.99,51,Bank Transfer,1,1.6,1,0,1,10,Referral,18-24,F,No,No,0.29,0,,,0,19.99,37m+,0.06986942,0
UK00832,2021-04-18 00:00:00.000000,South West,Standard,Month-to-Month,19.99,4,PayPal,1,17.2,1,1,0,8,Online,35-44,M,No,Yes,0.54,1,2025-12-07 00:00:00.000000,Competitor offer,0,19.99,0-6m,0.810166,1
UK00833,2020-04-24 00:00:00.000000,North West,Premium,1-Year,39.99,72,PayPal,2,55.9,5,1,0,3,Online,35-44,M,Yes,No,0.5,1,2025-08-29 00:00:00.000000,Payment issues,1,19.995,37m+,0.8107427,1
UK00834,2020-05-07 00:00:00.000000,West Midlands,Enterprise,Month-to-Month,79.99,68,Direct Debit,2,113.2,2,0,0,1,In-Store,45-54,F,Yes,No,0.39,0,,,0,39.995,37m+,0.3214415,0
UK00835,2021-12-27 00:00:00.000000,London,Standard,Month-to-Month,19.99,38,Direct Debit,1,14.1,2,0,0,4,Phone,45-54,F,No,No,0.29,0,,,0,19.99,37m+,0.18768127,0
UK00836,2021-02-09 00:00:00.000000,East of England,Standard,Month-to-Month,19.99,59,Credit Card,2,6.3,1,0,0,7,Online,25-34,M,No,Yes,0.25,0,,,0,9.995,37m+,0.20197907,0
UK00837,2023-06-10 00:00:00.000000,London,Premium,Month-to-Month,39.99,29,Direct Debit,4,15.8,1,0,2,3,Online,25-34,F,Yes,No,0.55,1,2024-06-13 00:00:00.000000,Poor service quality,0,9.9975,25-36m,0.66898507,1
UK00838,2020-09-04 00:00:00.000000,West Midlands,Enterprise,1-Year,79.99,67,Credit Card,5,170.9,4,1,2,6,Referral,45-54,F,No,Yes,0.24,0,,,0,15.998,37m+,0.23267558,0
UK00839,2023-08-16 00:00:00.000000,North East,Enterprise,2-Year,79.99,16,PayPal,5,139.7,2,0,0,10,In-Store,25-34,F,Yes,No,0.02,0,,,0,15.998,13-24m,0.006669936,0
UK00840,2021-05-18 00:00:00.000000,East Midlands,Standard,Month-to-Month,19.99,28,PayPal,4,9.2,0,1,1,7,Online,35-44,F,Yes,No,0.37,0,,,0,4.9975,25-36m,0.2757131,0
UK00841,2021-03-26 00:00:00.000000,North West,Premium,Month-to-Month,39.99,20,Direct Debit,3,71.0,3,0,2,9,Online,18-24,F,No,No,0.29,0,,,0,13.33,13-24m,0.15849835,0
UK00842,2023-09-29 00:00:00.000000,Wales,Standard,2-Year,19.99,15,Credit Card,5,3.0,0,0,0,9,Partner,55-64,M,Yes,No,0.02,0,,,0,3.9979999999999998,13-24m,0.044507716,0
UK00843,2021-12-11 00:00:00.000000,South East,Standard,1-Year,19.99,38,Bank Transfer,3,9.3,0,0,0,2,Phone,45-54,M,No,Yes,0.22,0,,,0,6.663333333333333,37m+,0.20665191,0
UK00844,2021-04-30 00:00:00.000000,North East,Basic,Month-to-Month,9.99,57,Direct Debit,2,2.3,0,2,1,5,Referral,45-54,F,No,Yes,0.63,1,2022-01-22 00:00:00.000000,No longer needed,0,4.995,37m+,0.75326425,1
UK00845,2021-01-17 00:00:00.000000,East Midlands,Standard,2-Year,19.99,61,Direct Debit,2,12.2,1,2,0,10,Online,65+,M,No,Yes,0.06,0,,,0,9.995,37m+,0.03172909,0
UK00846,2020-07-14 00:00:00.000000,Scotland,Basic,1-Year,9.99,46,Direct Debit,3,2.7,4,0,0,4,Online,65+,F,Yes,Yes,0.32,0,,,0,3.33,37m+,0.34572256,0
UK00847,2020-08-13 00:00:00.000000,London,Basic,Month-to-Month,9.99,55,Direct Debit,3,2.6,0,0,0,7,Referral,35-44,M,Yes,Yes,0.31,0,,,0,3.33,37m+,0.21399096,0
UK00848,2021-07-30 00:00:00.000000,London,Standard,Month-to-Month,19.99,51,Credit Card,1,14.5,1,0,0,1,Online,25-34,F,Yes,Yes,0.47,0,,,0,19.99,37m+,0.23783068,0
UK00849,2020-06-09 00:00:00.000000,Yorkshire,Premium,Month-to-Month,39.99,66,Credit Card,1,68.6,3,0,1,4,Online,35-44,Prefer not to say,Yes,No,0.33,0,,,0,39.99,37m+,0.20177568,0
UK00850,2021-07-02 00:00:00.000000,West Midlands,Standard,Month-to-Month,19.99,57,Direct Debit,2,7.1,3,0,1,7,In-Store,65+,M,No,Yes,0.39,0,,,0,9.995,37m+,0.6433258,1
UK00851,2020-11-30 00:00:00.000000,West Midlands,Standard,2-Year,19.99,64,Bank Transfer,4,9.9,1,2,0,8,Online,35-44,F,Yes,Yes,0.02,0,,,0,4.9975,37m+,0.019672208,0
UK00852,2022-07-08 00:00:00.000000,Yorkshire,Basic,1-Year,9.99,11,Direct Debit,2,3.1,2,0,0,4,Phone,18-24,M,No,Yes,0.5,0,,,0,4.995,7-12m,0.19200931,0
UK00853,2023-08-23 00:00:00.000000,London,Standard,1-Year,19.99,10,Bank Transfer,2,6.7,0,0,0,9,Phone,35-44,F,Yes,No,0.14,0,,,0,9.995,7-12m,0.5141655,1
UK00854,2022-11-21 00:00:00.000000,East of England,Standard,2-Year,19.99,3,Direct Debit,1,16.0,3,1,2,3,In-Store,65+,F,No,No,0.81,1,2026-01-31 00:00:00.000000,Payment issues,1,19.99,0-6m,0.83331674,1
UK00855,2020-05-03 00:00:00.000000,West Midlands,Standard,1-Year,19.99,66,Direct Debit,1,1.4,0,0,0,2,In-Store,35-44,M,No,No,0.38,0,,,0,19.99,37m+,0.07044473,0
UK00856,2023-10-31 00:00:00.000000,East of England,Basic,Month-to-Month,9.99,24,Direct Debit,3,3.7,1,0,0,8,In-Store,45-54,F,Yes,No,0.31,0,,,0,3.33,13-24m,0.3573448,0
UK00857,2022-07-19 00:00:00.000000,London,Premium,Month-to-Month,39.99,17,Direct Debit,4,33.6,5,0,0,8,Phone,55-64,M,No,Yes,0.25,0,,,0,9.9975,13-24m,0.086309806,0
UK00858,2021-02-04 00:00:00.000000,East of England,Premium,Month-to-Month,39.99,50,PayPal,4,69.9,1,0,0,8,Online,45-54,F,No,No,0.02,0,,,0,9.9975,37m+,0.07282388,0
UK00859,2021-12-04 00:00:00.000000,North West,Standard,Month-to-Month,19.99,51,PayPal,5,17.0,0,0,0,6,Referral,55-64,M,Yes,Yes,0.15,0,,,0,3.9979999999999998,37m+,0.09689321,0
UK00860,2021-12-04 00:00:00.000000,London,Basic,Month-to-Month,9.99,42,Credit Card,4,4.4,0,2,0,9,Partner,25-34,F,No,No,0.39,1,2025-08-09 00:00:00.000000,Price too high,0,2.4975,37m+,0.44585004,0
UK00861,2023-01-17 00:00:00.000000,North West,Premium,2-Year,39.99,4,PayPal,3,64.7,4,2,0,7,Online,25-34,M,No,Yes,0.51,0,,,0,13.33,0-6m,0.15153994,0
UK00862,2024-12-25 00:00:00.000000,South West,Premium,2-Year,39.99,10,Direct Debit,4,46.9,2,0,0,3,Phone,25-34,M,No,Yes,0.32,0,,,0,9.9975,7-12m,0.033673216,0
UK00863,2024-05-23 00:00:00.000000,South East,Basic,Month-to-Month,9.99,14,PayPal,1,3.3,0,0,0,6,In-Store,25-34,M,No,Yes,0.45,1,2025-12-11 00:00:00.000000,Poor service quality,0,9.99,13-24m,0.3945226,0
UK00864,2023-10-06 00:00:00.000000,West Midlands,Premium,Month-to-Month,39.99,14,Direct Debit,1,67.9,0,0,0,9,Partner,45-54,F,Yes,Yes,0.11,0,,,0,39.99,13-24m,0.10286176,0
UK00865,2022-09-17 00:00:00.000000,North West,Basic,2-Year,9.99,31,Direct Debit,3,0.1,1,2,2,7,Partner,55-64,F,No,No,0.48,0,,,0,3.33,25-36m,0.22515483,0
UK00866,2023-11-09 00:00:00.000000,South West,Basic,1-Year,9.99,18,Credit Card,3,1.8,5,2,0,6,Phone,65+,F,No,No,0.64,1,2025-02-08 00:00:00.000000,Poor service quality,0,3.33,13-24m,0.5144437,1
UK00867,2022-01-12 00:00:00.000000,London,Standard,2-Year,19.99,11,Credit Card,3,15.4,0,2,0,7,Online,45-54,M,Yes,Yes,0.28,0,,,0,6.663333333333333,7-12m,0.17797899,0
UK00868,2023-03-28 00:00:00.000000,Wales,Premium,2-Year,39.99,15,Credit Card,1,48.2,0,0,0,9,Phone,35-44,M,Yes,No,0.02,0,,,0,39.99,13-24m,0.017868485,0
UK00869,2022-02-05 00:00:00.000000,Yorkshire,Premium,Month-to-Month,39.99,50,PayPal,4,66.8,0,3,0,8,Phone,25-34,M,Yes,Yes,0.17,0,,,0,9.9975,37m+,0.1808985,0
